position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
10141,>30M,explore-stp.com,yes,,,https://330s59znizx.typeform.com/to/iBsOSEob ; https://330s59znizx.typeform.com/to/JRMktzbI ; https://330s59znizx.typeform.com/to/mvNdilBu ; https://330s59znizx.typeform.com/to/nJeqAj4S ; https://330s59znizx.typeform.com/to/Sa9XFFuM ; https://330s59znizx.typeform.com/to/XpCKWlAF ; https://330s59znizx.typeform.com/to/Ykp0TrgD,0,,exemplo@mail.com ; reservas.explorestp@gmail.com ; reservas@explore-stp.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10142,>30M,favoravel.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10143,>30M,fidelityhomesolutions.com,yes,,,https://houseoffer.typeform.com/to/qa6771Sa,0,,jhfree@comcast.net ; jhfree@comcast.nettel,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10144,>30M,finnlyu.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10145,>30M,fitlifemethod.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10146,>30M,fitfutureacademy.com,yes,,,https://6zndcgghm3s.typeform.com/to/cbND82Pn,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10147,>30M,fullcircleplacements.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10148,>30M,functionalmedicinecoaches.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10149,>30M,gaku-aoki.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10150,>30M,garysimcox.com,yes,,,https://garysimcox.typeform.com/to/FrwYDh,0,,gary@garysimcox.com ; gsimcox524@live.com ; hello@patrickdavid.it,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10151,>30M,gentlemensfactory.com,yes,,,https://form.typeform.com/to/pvtCGIwG,0,,info@gentlemensfactory.com ; jeff@gentlemensfactory.com,showing_email_candidates,not_flagged,contact_pages,info@gentlemensfactory.com,,,,info@gentlemensfactory.com,valid=0; invalid=0; risky=0; unknown=1
10152,>30M,ghguan.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10153,>30M,giuseppetano.com,yes,,,,0,,hello@giuseppetano.com,showing_email_candidates,not_flagged,contact_pages,hello@giuseppetano.com,hello@giuseppetano.com,,,,valid=1; invalid=0; risky=0; unknown=0
10154,>30M,globalfitnessholdings.com,yes,,,https://sudor.typeform.com/to/EqN3Qbzy,0,,emmah@sudor.fit,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10155,>30M,gloveideas.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10156,>30M,glorianamontero.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10157,>30M,goccfence.com,yes,,,https://form.typeform.com/to/ylBY1M8b,0,,clint@goccfence.com ; goccfence@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10158,>30M,godglamit.com,yes,,,https://j563jqtl5xp.typeform.com/to/dG7wZw4r,0,,bgannsales@gmail.com ; elongated_black_logo_x35@2x.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10159,>30M,gotradeway.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10160,>30M,gran-sky.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10161,>30M,groupbizconsulting.com,yes,,,https://research.typeform.com/to/xzNkR4,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10162,>30M,growthhackstash.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10163,>30M,guzmanpsychotherapy.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10164,>30M,hafsasaleem.com,yes,,,https://igzva4fny8o.typeform.com/to/c1QFQloz ; https://igzva4fny8o.typeform.com/to/pOt5pZ9p ; https://igzva4fny8o.typeform.com/to/uQpdJLcS,0,,info@homesteadhafsa.com ; support@homesteadhafsa.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10165,>30M,hairbymegananton.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10166,>30M,hcmdeck.com,no,,,https://e2ivwh5h6tk.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10167,>30M,helenasunday.com,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/PLgbTI,0,,hola@helenasunday.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10168,>30M,honorrobson.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10169,>30M,iinvesto.com,no,,,,0,,info@iinvesto.com,showing_email_candidates,not_flagged,contact_pages,info@iinvesto.com,,,,info@iinvesto.com,valid=0; invalid=0; risky=0; unknown=1
10170,>30M,infotoinsight.com,yes,,,https://embed.typeform.com/ ; https://infotoinsight.typeform.com/to/HFY3X9,0,,hello@infotoinsight.com,showing_email_candidates,not_flagged,contact_pages,hello@infotoinsight.com,hello@infotoinsight.com,,,,valid=1; invalid=0; risky=0; unknown=0
10171,>30M,instaloper.com,no,,,,0,,sales@instaloper.com,showing_email_candidates,not_flagged,contact_pages,sales@instaloper.com,,,,sales@instaloper.com,valid=0; invalid=0; risky=0; unknown=1
10172,>30M,institutofinanzaspersonales.com,yes,,,https://institutofinanzaspersonales.typeform.com/to/sjR6Xq,0,,soporte@institutofinanzaspersonales.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10173,>30M,interestednow.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10174,>30M,irbis-finance.com,no,,,https://embed.typeform.com/,0,,irbis@irbis-finance.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10175,>30M,isdtees.com,no,,,https://embed.typeform.com/,0,,sales@isdtees.com,showing_email_candidates,not_flagged,contact_pages,sales@isdtees.com,,,,sales@isdtees.com,valid=0; invalid=0; risky=0; unknown=1
10176,>30M,isar3.com,yes,,,https://form.typeform.com/to/LnxiEvkO,0,,info@isar3.com,showing_email_candidates,not_flagged,contact_pages,info@isar3.com,,,,info@isar3.com,valid=0; invalid=0; risky=0; unknown=1
10177,>30M,isiprofessionalcharger.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10178,>30M,jaapwilms.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10179,>30M,jaceyang.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10180,>30M,jazlaan.com,no,,,,0,,hi@gorge.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10181,>30M,jnkdesignhouse.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10182,>30M,jogjaauto.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10183,>30M,journeypureriver.com,yes,,,https://5vzlzvd8bf5.typeform.com/to/pajtjenJ,0,,regard_admits@regardrecovery.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10184,>30M,juliekristin.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10185,>30M,kaifecta.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10186,>30M,kayroll.com,yes,,,https://metricson.typeform.com/to/ATwhhQem,0,,hello@kayroll.com,showing_email_candidates,not_flagged,contact_pages,hello@kayroll.com,hello@kayroll.com,,,,valid=1; invalid=0; risky=0; unknown=0
10187,>30M,kbaal.com,yes,,,https://form.typeform.com/to/iwiGbOGc,0,,mail@kbaal.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10188,>30M,kerryloves.com,yes,,,https://kerry53.typeform.com/to/kZGVMB,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10189,>30M,kerstinreif.com,yes,,,https://kerstinreif808037.typeform.com/to/pqvXs455,0,,kerstin.reif@t-online.de,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10190,>30M,knowgrowflow.com,no,,,https://form.typeform.com/to/znrXOEkw,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10191,>30M,kolehainz.com,no,,,,0,,hello@kolehainz.com,showing_email_candidates,not_flagged,contact_pages,hello@kolehainz.com,,hello@kolehainz.com,,,valid=0; invalid=1; risky=0; unknown=0
10192,>30M,kousokusecurity.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10193,>30M,lakefinancialsolutions.com,yes,,,https://ajwtzk55ptv.typeform.com/to/pKwf3lrS,0,,insurruss@lakefinancialsolutions.com ; insuruss@lakefinancialsolutions.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10194,>30M,lasertagers.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10195,>30M,launchpadcrew.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10196,>30M,lauraguilar.com,yes,,,https://form.typeform.com/to/yM4xg5P5,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10197,>30M,lcas-agency.com,yes,,,https://lcas-agency.typeform.com/to/mz3V8FAR,0,,contact@lcas-agency.com ; hello@gmail.com,showing_email_candidates,not_flagged,contact_pages,contact@lcas-agency.com,contact@lcas-agency.com,,,,valid=1; invalid=0; risky=0; unknown=0
10198,>30M,leistunglohntsich.com,no,,,https://leistunglohntsich.typeform.com/,0,,d252@leistunglohntsich.com ; dpo@wordpress.org ; info@bs-designs.de ; privacy@fontawesome.com ; rene.leist@dvag.de ; support@fb.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10199,>30M,legapub.com,yes,,,https://rh6otp6pln2.typeform.com/to/AIKSxbny,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10200,>30M,lesposedigiuliogaudiosi.com,yes,,,https://0bxgl3s30i8.typeform.com/to/KsDipaR3,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10201,>30M,lobnahassan.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10202,>30M,lorealparispr.com,no,,,,0,,maria@mail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10203,>30M,ludofactusa.com,yes,,,https://philipp54.typeform.com/to/ZXZEntA6,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10204,>30M,maconsudhotel.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10205,>30M,maeveaesthetics.com,yes,,,https://uq0kizaj2kg.typeform.com/to/LtIOEu5z,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10206,>30M,magikoil.com,yes,,,https://03301mzhzdo.typeform.com/to/fS3Tq296,0,,exemple@xyz.com ; info@magikoil.com,showing_email_candidates,not_flagged,contact_pages,info@magikoil.com,,,,info@magikoil.com,valid=0; invalid=0; risky=0; unknown=1
10207,>30M,managemoney101.com,no,,,,0,,intersection-observer@0.12.0,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10208,>30M,maqstone.com,no,,,https://versa24.typeform.com/,0,,comercial@maqstone.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10209,>30M,martaadamczyk.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10210,>30M,mcivercapital.com,no,,,,0,,bvanunen@cgf.com ; dsinh@cgf.com ; mehrenreich@cgf.com ; mlonghurst@cgf.com ; nido@cgf.com ; nmciver@cgf.com ; slick-carousel@1.8.1 ; slwerner@cgf.com ; your.email@address.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10211,>30M,messagesam.com,yes,,,https://zachmeierhofer.typeform.com/to/NqbqfFZJ,0,,product@messagesam.com ; sam@messagesam.com ; support@messagesam.com ; team@messagesam.com,showing_email_candidates,not_flagged,contact_pages,support@messagesam.com ; team@messagesam.com,,,,support@messagesam.com ; team@messagesam.com,valid=0; invalid=0; risky=0; unknown=2
10212,>30M,michalmikulasek.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10213,>30M,mightandmethod.com,yes,,,https://embed.typeform.com/ ; https://mightandmethod.typeform.com/to/hzIrN9,0,,email@domain.com ; mightandmethod@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10214,>30M,mile18inc.com,yes,,,https://patrickmccrann.typeform.com/to/I26jfrnB,0,,logo-dark@2x.png ; logo-light@2x.png ; logo-sticky@2x.png ; mile18campdirector@gmail.com ; patrick.mccrann+mile18@gmail.com ; trainingcamps@mile18inc.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10215,>30M,modedistro.com,yes,,,https://form.typeform.com/to/dOW8NtvF ; https://form.typeform.com/to/RSA31CBd,0,,info@modedistro.com,showing_email_candidates,not_flagged,contact_pages,info@modedistro.com,,,,info@modedistro.com,valid=0; invalid=0; risky=0; unknown=1
10216,>30M,monrayon.com,yes,,,https://form.typeform.com/to/xuKtQ4Pm,0,,hello@sursly.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10217,>30M,mqvgranbury.com,no,,,,0,,mqvgranbury@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10218,>30M,myhealthypenguin.com,no,,,http://myhealthypenguin.typeform.com/ ; https://myhealthypenguin.typeform.com/,0,,hello@myhealthypenguin.com ; leaflet@1.9.4 ; name@games.com,showing_email_candidates,not_flagged,contact_pages,hello@myhealthypenguin.com,hello@myhealthypenguin.com,,,,valid=1; invalid=0; risky=0; unknown=0
10219,>30M,mynulyfe.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10220,>30M,naturalwean.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10221,>30M,ndtbs.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10222,>30M,neuropulsehealth.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10223,>30M,next-financing.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10224,>30M,nomnomfit.com,yes,,,https://form.typeform.com/to/phFtEJbN,0,,sharon@n2fitrx.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10225,>30M,nordicnutritionist.com,yes,,,https://3oqxpbsnu39.typeform.com/to/fLyUbppX,0,,info@nordicnutritionist.com ; jane@gmail.com,showing_email_candidates,not_flagged,contact_pages,info@nordicnutritionist.com,,,,info@nordicnutritionist.com,valid=0; invalid=0; risky=0; unknown=1
10226,>30M,octodecks.com,no,,,,0,,hello@mrhopeclassroom.com ; hello@octodecks.com ; your@school.ac.uk,showing_email_candidates,not_flagged,contact_pages,hello@octodecks.com,hello@octodecks.com,,,,valid=1; invalid=0; risky=0; unknown=0
10227,>30M,office-milk.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10228,>30M,officialbobby.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10229,>30M,oleomondo.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10230,>30M,ourmarriagerocks.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10231,>30M,overcomingcravings.com,yes,,,https://optimalwork.typeform.com/to/a4PbVMhA ; https://optimalwork.typeform.com/to/bffJmSc8 ; https://optimalwork.typeform.com/to/BVCWiZlb ; https://optimalwork.typeform.com/to/c1gG5ExS ; https://optimalwork.typeform.com/to/K4SwfRgM ; https://optimalwork.typeform.com/to/o4rIT8ci ; https://optimalwork.typeform.com/to/VqZiXQj6 ; https://optimalwork.typeform.com/to/Wleso2JW ; https://optimalwork.typeform.com/to/wYmkRKpN,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10232,>30M,palizay.com,yes,,,https://1zvvrzslwjf.typeform.com/to/pgK6hUUN,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10233,>30M,pastekeyboard.com,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/qoejDIVG,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10234,>30M,passporterapp.com,yes,,,https://le3mk1if4ij.typeform.com/to/WUtTiaoP,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10235,>30M,pfrpa.com,no,,,https://embed.typeform.com/ ; https://info619218.typeform.com/to/nJgPmM,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10236,>30M,pizzabib.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10237,>30M,plushlocks.com,yes,,,https://lrzcii4yxra.typeform.com/to/gbAL2tPz ; https://lrzcii4yxra.typeform.com/to/N32Q2lqM,0,,bookings@plushlocks.com ; education@plushlocks.com ; hello@plushlocks.com ; info@stagheaddesigns.com,showing_email_candidates,not_flagged,contact_pages,bookings@plushlocks.com ; hello@plushlocks.com,bookings@plushlocks.com ; hello@plushlocks.com,,,,valid=2; invalid=0; risky=0; unknown=0
10238,>30M,pressurewashermarketing.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10239,>30M,pwnacademy.com,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/Q16Ed0A6,0,,aakarshan@pwnacademy.com ; gaurav@pwnacademy.co.in,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10240,>30M,raymondstires.com,no,,,,0,,raymondstireshop1984@outlook.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10241,>30M,rcomnd.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10242,>30M,redinjury.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10243,>30M,rewardketing.com,yes,,,https://bonnus.typeform.com/to/cdIVLr,0,,rewardketing@bonnus.me,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10244,>30M,rlyates.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
10245,>30M,saintlykids.com,no,,,https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
